iter	LogCosh
1682	127.3647544
1683	127.3306983
1684	127.3171057
1685	127.2886809
1686	127.2670546
1687	127.2579664
1688	127.2495352
1689	127.224892
1690	127.2188445
1691	127.2047491
1692	127.1667265
1693	127.1128093
1694	127.089903
1695	127.0656174
1696	127.038491
1697	127.0045622
1698	126.9692545
1699	126.9414163
1700	126.9081327
1701	126.9017068
1702	126.8534699
1703	126.8371014
1704	126.8230777
1705	126.81232
1706	126.8122078
1707	126.8118614
1708	126.7980873
1709	126.7978892
1710	126.7977997
1711	126.7972619
1712	126.7908589
1713	126.7735291
1714	126.7569236
1715	126.7445139
1716	126.7333072
1717	126.7224313
1718	126.7129326
1719	126.7038976
1720	126.688662
1721	126.6885557
1722	126.6879454
1723	126.6870164
1724	126.6713154
1725	126.6548384
1726	126.6483651
1727	126.6208341
1728	126.6096076
1729	126.5838811
1730	126.5526117
1731	126.5193653
1732	126.5000225
1733	126.4940364
1734	126.4617541
1735	126.448234
1736	126.4397444
1737	126.4149811
1738	126.4064057
1739	126.3873565
1740	126.3659923
1741	126.3523864
1742	126.3327496
1743	126.3165112
1744	126.2896439
1745	126.283666
1746	126.2605639
1747	126.2498634
1748	126.2294374
1749	126.1995541
1750	126.1820493
1751	126.1812996
1752	126.1716952
1753	126.1597837
1754	126.1555916
1755	126.1421888
1756	126.1179712
1757	126.0960588
1758	126.0895008
1759	126.0628652
1760	126.0428093
1761	126.0196693
1762	126.0124693
1763	126.0010292
1764	126.0009508
1765	125.9966924
1766	125.9770188
1767	125.966046
1768	125.9659469
1769	125.9066481
1770	125.9030704
1771	125.889529
1772	125.8729526
1773	125.8494517
1774	125.8319117
1775	125.8227783
1776	125.8177277
1777	125.7963607
1778	125.7589836
1779	125.7240512
1780	125.6933608
1781	125.6803676
1782	125.6752627
1783	125.67516
1784	125.6500502
1785	125.6362896
1786	125.6230418
1787	125.5920474
1788	125.5751866
1789	125.566113
1790	125.5621126
1791	125.5523679
1792	125.5350368
1793	125.5197283
1794	125.4992634
1795	125.4836444
1796	125.4648023
1797	125.4588788
1798	125.4508578
1799	125.4503016
1800	125.4502294
1801	125.4501387
1802	125.4094528
1803	125.3955176
1804	125.3839472
1805	125.3758211
1806	125.3444457
1807	125.3339501
1808	125.3167938
1809	125.3167648
1810	125.3136425
1811	125.2696269
1812	125.2539898
1813	125.2448389
1814	125.2233464
1815	125.2080017
1816	125.1949283
1817	125.1868292
1818	125.1723244
1819	125.1484511
1820	125.1464644
1821	125.132111
1822	125.1214825
1823	125.121399
1824	125.1191668
1825	125.1190859
1826	125.1141872
1827	125.1141239
1828	125.1121059
1829	125.1005476
1830	125.0973592
1831	125.0856714
1832	125.0755936
1833	125.0704675
1834	125.0669865
1835	125.0669117
1836	125.0668394
1837	125.0427257
1838	125.0123886
1839	124.991074
1840	124.974704
1841	124.9623165
1842	124.9389286
1843	124.9257145
1844	124.8983562
1845	124.8822669
1846	124.8264931
1847	124.8024699
1848	124.801061
1849	124.788933
1850	124.7611838
1851	124.7425128
1852	124.7250063
1853	124.7145502
1854	124.7143394
1855	124.6826353
1856	124.6440211
1857	124.6309111
1858	124.5998152
1859	124.5876804
1860	124.573406
1861	124.5566304
1862	124.5430064
1863	124.5338423
1864	124.5076201
1865	124.4729195
1866	124.4465171
1867	124.4299344
1868	124.4257674
1869	124.40179
1870	124.3670995
1871	124.3517679
1872	124.3253608
1873	124.3018359
1874	124.2926383
1875	124.290747
1876	124.2587931
1877	124.228324
1878	124.1847917
1879	124.1643713
1880	124.1529419
1881	124.1250947
1882	124.0999355
1883	124.0905155
1884	124.0591549
1885	124.050489
1886	124.0184911
1887	124.0006246
1888	123.9913597
1889	123.9529637
1890	123.9429497
1891	123.8939192
1892	123.8812167
1893	123.850895
1894	123.843323
1895	123.826872
1896	123.8203228
1897	123.81059
1898	123.7838731
1899	123.7787615
1900	123.7545133
1901	123.7396844
1902	123.7331183
1903	123.6862645
1904	123.6420074
1905	123.6265858
1906	123.6012142
1907	123.5544149
1908	123.5215981
1909	123.5163594
1910	123.494275
1911	123.4883712
1912	123.4443115
1913	123.4370028
1914	123.4223025
1915	123.3971881
1916	123.3796978
1917	123.3655681
1918	123.3206369
1919	123.3132887
1920	123.2883064
1921	123.2783491
1922	123.2558441
1923	123.2380659
1924	123.2090679
1925	123.1845805
1926	123.1373358
1927	123.099359
1928	123.0798264
1929	123.0624393
1930	123.0342215
1931	123.0088378
1932	122.9913524
1933	122.9720635
1934	122.965541
1935	122.9620021
1936	122.9403429
1937	122.9187289
1938	122.8966226
1939	122.8790345
1940	122.8655277
1941	122.8307226
1942	122.8017859
1943	122.7738651
1944	122.7497868
1945	122.7385054
1946	122.7025665
1947	122.6872128
1948	122.6511027
1949	122.6158742
1950	122.5635766
1951	122.5470386
1952	122.5333568
1953	122.5192282
1954	122.5173516
1955	122.5008622
1956	122.497307
1957	122.4936067
1958	122.4726679
1959	122.4440793
1960	122.4169878
1961	122.4030087
1962	122.3955551
1963	122.3818687
1964	122.3611818
1965	122.3387072
1966	122.3305154
1967	122.3281726
1968	122.3235023
1969	122.3185602
1970	122.3157822
1971	122.2908562
1972	122.2832536
1973	122.280142
1974	122.2769047
1975	122.2754431
1976	122.2740356
1977	122.2395917
1978	122.2128796
1979	122.1906326
1980	122.1558563
1981	122.1331564
1982	122.1196189
1983	122.108445
1984	122.0778728
1985	122.0612613
1986	122.0479168
1987	122.0108612
1988	121.9833245
1989	121.9677727
1990	121.9365745
1991	121.9290653
1992	121.9246222
1993	121.9024956
1994	121.868993
1995	121.8383165
1996	121.8066935
1997	121.7863596
1998	121.779654
1999	121.7708867
2000	121.7617569
2001	121.7499906
2002	121.7270236
2003	121.7031528
2004	121.6854887
2005	121.6561441
2006	121.644967
2007	121.6315466
2008	121.6162717
2009	121.5999128
2010	121.5735722
2011	121.5499774
2012	121.5447203
2013	121.5182138
2014	121.5006389
2015	121.4795347
2016	121.468475
2017	121.4629827
2018	121.4451903
2019	121.4313685
2020	121.4270811
2021	121.4112321
2022	121.4111733
2023	121.391335
2024	121.3362804
2025	121.2961807
2026	121.2910319
2027	121.2730542
2028	121.2555333
2029	121.2411585
2030	121.2324509
2031	121.2064262
2032	121.1948186
2033	121.1670634
2034	121.1425366
2035	121.1087583
2036	121.0798538
2037	121.0352498
2038	121.0245222
2039	121.0125726
2040	120.9911446
2041	120.9812525
2042	120.9735379
2043	120.9726676
2044	120.9583761
2045	120.9457184
2046	120.932344
2047	120.9125087
2048	120.9009857
2049	120.8935292
2050	120.886528
2051	120.876367
2052	120.8629878
2053	120.8563923
2054	120.831662
2055	120.8280206
2056	120.8222195
2057	120.8167348
2058	120.7999856
2059	120.7840068
2060	120.7792715
2061	120.7632614
2062	120.7554788
2063	120.7381223
2064	120.7087388
2065	120.6960197
2066	120.6607144
2067	120.636822
2068	120.6272911
2069	120.6157563
2070	120.593097
2071	120.5643278
2072	120.5590601
2073	120.5480769
2074	120.5336029
2075	120.5190093
2076	120.5067689
2077	120.4834451
2078	120.4769234
2079	120.4573998
2080	120.449973
2081	120.432494
2082	120.4195505
2083	120.4099226
2084	120.396585
2085	120.3691884
2086	120.3525066
2087	120.3422511
2088	120.3160197
2089	120.2746139
2090	120.231737
2091	120.2142748
2092	120.1862068
2093	120.1585948
2094	120.1438983
2095	120.1188892
2096	120.1060563
2097	120.083038
2098	120.0585391
2099	120.0135249
2100	120.0021057
2101	119.9975914
2102	119.9924007
2103	119.9799272
2104	119.9328345
2105	119.9213135
2106	119.8945826
2107	119.8780921
2108	119.8553007
2109	119.8280239
2110	119.7995431
2111	119.7830305
2112	119.7730081
2113	119.7335498
2114	119.7252538
2115	119.7179077
2116	119.7129113
2117	119.684531
2118	119.6433835
2119	119.6251315
2120	119.5950884
2121	119.5933864
2122	119.5400038
2123	119.5258799
2124	119.502874
2125	119.4792275
2126	119.47717
2127	119.4528306
2128	119.4313509
2129	119.412164
2130	119.4024699
2131	119.3827031
2132	119.3588583
2133	119.3376848
2134	119.3071306
2135	119.2922499
2136	119.2867748
2137	119.2695849
2138	119.2495684
2139	119.2116137
2140	119.1986436
2141	119.1806498
2142	119.1259951
2143	119.09296
2144	119.075809
2145	119.0487783
2146	119.0250977
2147	119.0036353
2148	118.9593705
2149	118.909334
2150	118.8924283
2151	118.8586115
2152	118.8477882
2153	118.8291543
2154	118.8068275
2155	118.7872239
2156	118.7618527
2157	118.7552911
2158	118.7424543
2159	118.7213582
2160	118.7121013
2161	118.7041545
2162	118.6922682
2163	118.6666798
2164	118.6568576
2165	118.6494081
2166	118.6322485
2167	118.6170077
2168	118.6047055
2169	118.5908503
2170	118.5835708
2171	118.5777253
2172	118.5736135
2173	118.5716634
2174	118.5661497
2175	118.5553817
2176	118.5496777
2177	118.5447902
2178	118.5395708
2179	118.5355674
2180	118.5228337
2181	118.5147473
2182	118.4776098
2183	118.4761073
2184	118.4430604
2185	118.4315549
2186	118.4218685
2187	118.4023772
2188	118.3904637
2189	118.3750963
2190	118.3572738
2191	118.330802
2192	118.3242785
2193	118.3031308
2194	118.2763632
2195	118.2504753
2196	118.2449755
2197	118.2285659
2198	118.20722
2199	118.1966052
2200	118.1732339
2201	118.1646012
2202	118.1553373
2203	118.1134833
2204	118.0998148
2205	118.0833857
2206	118.0484802
2207	118.0330326
2208	118.0185297
2209	117.9990124
2210	117.9849327
2211	117.9627971
2212	117.9516719
2213	117.93345
2214	117.9201919
2215	117.9107243
2216	117.8966391
2217	117.8914257
2218	117.8761438
2219	117.8601056
2220	117.8448475
2221	117.8352275
2222	117.8136025
2223	117.7993297
2224	117.77746
2225	117.7613518
2226	117.7502888
2227	117.7089683
2228	117.698233
2229	117.6843045
2230	117.6525344
2231	117.6394982
2232	117.618569
2233	117.6144724
2234	117.6019068
2235	117.5879725
2236	117.557625
2237	117.5056903
2238	117.4862712
2239	117.4775903
2240	117.4666786
2241	117.4407428
2242	117.3920239
2243	117.3573224
2244	117.342098
2245	117.3307617
2246	117.3139225
2247	117.2979568
2248	117.2820241
2249	117.2659939
2250	117.2294178
2251	117.2186256
2252	117.2006772
2253	117.1869548
2254	117.1695531
2255	117.1673782
2256	117.155071
2257	117.1208106
2258	117.1029668
2259	117.0896742
2260	117.0664822
2261	117.0541466
2262	117.0398267
2263	117.0320423
2264	117.0132797
2265	116.9965097
2266	116.9869406
2267	116.9671553
2268	116.937793
2269	116.9189597
2270	116.9111155
2271	116.8899618
2272	116.8625907
2273	116.8563963
2274	116.8465861
2275	116.8329596
2276	116.8183947
2277	116.8030661
2278	116.7865371
2279	116.7689995
2280	116.7409993
2281	116.7132409
2282	116.7025738
2283	116.6993233
2284	116.6917223
2285	116.6790391
2286	116.6726046
2287	116.6454471
2288	116.6304145
2289	116.6247893
2290	116.6206596
2291	116.6058898
2292	116.5867979
2293	116.5701085
2294	116.5670501
2295	116.5580256
2296	116.5441202
2297	116.5163538
2298	116.4940614
2299	116.4803181
2300	116.4644034
2301	116.4593919
2302	116.4337416
2303	116.4129434
2304	116.3887119
2305	116.3818495
2306	116.3600018
2307	116.337165
2308	116.326907
2309	116.3145651
2310	116.3092878
2311	116.285133
2312	116.2675102
2313	116.2362324
2314	116.2205699
2315	116.187185
2316	116.1689169
2317	116.1549066
2318	116.1344381
2319	116.1208478
2320	116.1122696
2321	116.0994398
2322	116.0930303
2323	116.0790003
2324	116.0632478
2325	116.0523652
2326	116.0287766
2327	115.9970124
2328	115.9669303
2329	115.959616
2330	115.9511558
2331	115.9460446
2332	115.9249281
2333	115.9016328
2334	115.8749341
2335	115.8627022
2336	115.8593232
2337	115.8210532
2338	115.8038741
2339	115.7749441
2340	115.7687997
2341	115.7659282
2342	115.7429964
2343	115.7325559
2344	115.7072113
2345	115.7004139
2346	115.6926113
2347	115.6864601
2348	115.6822232
2349	115.6775426
2350	115.6646717
2351	115.6583815
2352	115.6429816
2353	115.633138
2354	115.6148865
2355	115.6127497
2356	115.585761
2357	115.5780739
2358	115.5644089
2359	115.5513289
2360	115.5452313
2361	115.53388
2362	115.5215725
2363	115.492305
2364	115.4642684
2365	115.4521009
2366	115.4374582
2367	115.4267495
2368	115.4079031
2369	115.4017416
2370	115.3990997
2371	115.3959661
2372	115.3859721
2373	115.3741635
2374	115.3697499
2375	115.3607696
2376	115.343503
2377	115.3357036
2378	115.3337936
2379	115.3188139
2380	115.3082007
2381	115.2869298
2382	115.2796024
2383	115.2618917
2384	115.2414424
2385	115.2319706
2386	115.2294293
2387	115.2271453
2388	115.2149372
2389	115.1860126
2390	115.1765062
2391	115.1744863
2392	115.1648323
2393	115.1388162
2394	115.13285
2395	115.1306769
2396	115.1245204
2397	115.1219714
2398	115.1124184
2399	115.1048976
2400	115.0951175
2401	115.0927728
2402	115.0761996
2403	115.0572927
2404	115.0523285
2405	115.0302881
2406	115.0235117
2407	115.0200667
2408	115.0035062
2409	114.9939491
2410	114.9860918
2411	114.9768083
2412	114.9741149
2413	114.9520386
2414	114.9363646
2415	114.9325505
2416	114.921796
2417	114.9204583
2418	114.9168216
2419	114.8897127
2420	114.8567996
2421	114.8507597
2422	114.836283
2423	114.8227981
2424	114.8075029
2425	114.7981556
2426	114.7907836
2427	114.7837993
2428	114.7702154
2429	114.7569922
2430	114.7504525
2431	114.7365478
2432	114.7231118
2433	114.7140142
2434	114.7066462
2435	114.7025497
2436	114.698986
2437	114.6811638
2438	114.6767189
2439	114.6663528
2440	114.6536148
2441	114.6436957
2442	114.6361258
2443	114.6163725
2444	114.6044432
2445	114.5987566
2446	114.5819146
2447	114.5459326
2448	114.5356151
2449	114.5278938
2450	114.4904259
2451	114.4580368
2452	114.4489913
2453	114.4216325
2454	114.41763
2455	114.4115694
2456	114.4064327
2457	114.3996622
2458	114.3877293
2459	114.384574
2460	114.3810774
2461	114.3708627
2462	114.3451165
2463	114.3393244
2464	114.3168858
2465	114.3031277
2466	114.2915466
2467	114.2767106
2468	114.2736547
2469	114.2639902
2470	114.2552884
2471	114.2437643
2472	114.2251649
2473	114.2054448
2474	114.2014165
2475	114.1975835
2476	114.1922839
2477	114.1841937
2478	114.1592696
2479	114.1564007
2480	114.1485605
2481	114.1394774
2482	114.131562
2483	114.1218539
2484	114.0907514
2485	114.0668138
2486	114.0622314
2487	114.036816
2488	114.0265836
2489	114.0159567
2490	113.9931341
2491	113.9505711
2492	113.9110761
2493	113.9009663
2494	113.8858202
2495	113.8584941
2496	113.8459828
2497	113.8318426
2498	113.8155624
2499	113.8012078
2500	113.7813705
2501	113.7710121
2502	113.7594405
2503	113.7460077
2504	113.7260333
2505	113.7018653
2506	113.6912463
2507	113.6801067
2508	113.6599681
2509	113.6169513
2510	113.552207
2511	113.5391687
2512	113.5267096
2513	113.5147428
2514	113.5077659
2515	113.4967557
2516	113.4896741
2517	113.4829974
2518	113.4751323
2519	113.4428069
2520	113.4383784
2521	113.4263414
2522	113.4129131
2523	113.3987715
2524	113.3812015
2525	113.3770755
2526	113.3662491
2527	113.3555856
2528	113.3497373
2529	113.344385
2530	113.3328018
2531	113.299999
2532	113.2947219
2533	113.2811811
2534	113.2654494
2535	113.2489365
2536	113.2316636
2537	113.2222299
2538	113.2158801
2539	113.1970538
2540	113.1909025
2541	113.1836039
2542	113.1578508
2543	113.1510218
2544	113.125236
2545	113.1229301
2546	113.1036755
2547	113.0761728
2548	113.0680133
2549	113.0556714
2550	113.0173629
2551	113.0088752
2552	112.9832429
2553	112.9432992
2554	112.9120639
2555	112.900786
2556	112.8797274
2557	112.8730534
2558	112.8663691
2559	112.8533039
2560	112.844914
2561	112.8365912
2562	112.8218983
2563	112.8059161
2564	112.8046656
2565	112.7995426
2566	112.7878199
2567	112.7872695
2568	112.7846181
2569	112.7807568
2570	112.7764913
2571	112.7698665
2572	112.7517267
2573	112.7500307
2574	112.7363895
2575	112.730128
2576	112.7226273
2577	112.705991
2578	112.7027594
2579	112.6928748
2580	112.6888667
2581	112.6845354
2582	112.6719643
2583	112.6649729
2584	112.6539522
2585	112.650224
2586	112.6361815
2587	112.6349381
2588	112.6333433
2589	112.6285265
2590	112.6176725
2591	112.6160786
2592	112.6031886
2593	112.5732745
2594	112.5540692
2595	112.5432083
2596	112.5287771
2597	112.5128854
2598	112.4946882
2599	112.4849241
2600	112.4654331
2601	112.4630792
2602	112.4330027
2603	112.4201427
2604	112.4133928
2605	112.4003023
2606	112.3915176
2607	112.3849091
2608	112.3808912
2609	112.3780243
2610	112.3538242
2611	112.348674
2612	112.3472421
2613	112.3443227
2614	112.3358104
2615	112.3326934
2616	112.3194629
2617	112.3051695
2618	112.2767485
2619	112.2682465
2620	112.2672161
2621	112.2527245
2622	112.2470568
2623	112.2313087
2624	112.2144141
2625	112.2085266
2626	112.1849612
2627	112.170102
2628	112.1409988
2629	112.1097686
2630	112.0659827
2631	112.0195634
2632	111.9940274
2633	111.9852504
2634	111.980575
2635	111.9652355
2636	111.9536947
2637	111.9322896
2638	111.9126605
2639	111.8943991
2640	111.8852969
2641	111.8821848
2642	111.871494
2643	111.8591833
2644	111.85661
2645	111.852831
2646	111.8372883
2647	111.8212742
2648	111.8110158
2649	111.8070158
2650	111.8051886
2651	111.7965994
2652	111.7948787
2653	111.7927188
2654	111.778851
2655	111.7756868
2656	111.7460032
2657	111.7303475
2658	111.7134835
2659	111.6625904
2660	111.6453479
2661	111.6349821
2662	111.6169552
2663	111.5876387
2664	111.5754334
2665	111.5608559
2666	111.5400722
2667	111.5326063
2668	111.5133106
2669	111.4946629
2670	111.4643416
2671	111.461227
2672	111.4463151
2673	111.4229139
2674	111.3970983
2675	111.38726
2676	111.3822233
2677	111.3705401
2678	111.3687267
2679	111.3440423
2680	111.3236507
2681	111.3110926
2682	111.3082525
2683	111.2922645
2684	111.2881608
2685	111.2835466
2686	111.262653
2687	111.2305726
2688	111.2039549
2689	111.1963977
2690	111.1892308
2691	111.1636151
2692	111.1500218
2693	111.1445278
2694	111.1193946
2695	111.1158152
2696	111.1071894
2697	111.1062425
2698	111.098612
2699	111.0697033
2700	111.0392007
2701	111.0328042
2702	111.0183824
2703	110.9877226
2704	110.9736273
2705	110.9368667
2706	110.8931634
2707	110.8722335
2708	110.8447329
2709	110.8247431
2710	110.7923887
2711	110.7794375
2712	110.755608
2713	110.7550693
2714	110.7376133
2715	110.7313927
2716	110.7285181
2717	110.697027
2718	110.6684598
2719	110.6538778
2720	110.6482605
2721	110.6331616
2722	110.6318796
2723	110.600723
2724	110.5946188
2725	110.589759
2726	110.5683146
2727	110.5479564
2728	110.5257307
